sumber_dataset,jenis_harga,level_wilayah,tahun,bulan,bulan_angka,komoditas,provinsi,harga,periode,month_index,harga_sebelumnya,rata_rata_3_bulan,volatilitas_3_bulan,perubahan_harga,persentase_kenaikan,komoditas_encoded,provinsi_encoded,jenis_harga_encoded,level_wilayah_encoded,harga_zscore_komoditas,status_harga,indeks
demo_sintetis,konsumen,provinsi,2023,2,2,Bawang Merah,Banten,33764.19,2023-02-01,24278,36496.21,34789.07666666667,1488.3140480870677,-2732.019999999997,-7.485763590246759,0,0,0,0,-0.19175420989374184,Normal,0
demo_sintetis,konsumen,provinsi,2023,3,3,Bawang Merah,Banten,36998.52,2023-03-01,24279,33764.19,35752.97333333333,1740.5525542865078,3234.3299999999945,9.579172490144126,0,0,0,0,0.9692544975752041,Warning,0
demo_sintetis,konsumen,provinsi,2023,4,4,Bawang Merah,Banten,36114.88,2023-04-01,24280,36998.52,35625.863333333335,1671.6984214963204,-883.6399999999994,-2.3883117486861623,0,0,0,0,0.6520593646518906,Warning,0
demo_sintetis,konsumen,provinsi,2023,5,5,Bawang Merah,Banten,34025.65,2023-05-01,24281,36114.88,35713.01666666666,1526.6334246417155,-2089.229999999996,-5.7849562285683795,0,0,0,0,-0.09789942802088715,Normal,0
demo_sintetis,konsumen,provinsi,2023,6,6,Bawang Merah,Banten,33307.23,2023-06-01,24282,34025.65,34482.58666666667,1458.532813697837,-718.4199999999983,-2.1114071296213246,0,0,0,0,-0.3557864944673659,Normal,0
demo_sintetis,konsumen,provinsi,2023,7,7,Bawang Merah,Banten,33954.15,2023-07-01,24283,33307.23,33762.34333333333,395.7577189813964,646.9199999999983,1.9422810002512911,0,0,0,0,-0.12356536890633475,Normal,0
demo_sintetis,konsumen,provinsi,2023,8,8,Bawang Merah,Banten,31159.2,2023-08-01,24284,33954.15,32806.86000000001,1463.1178962407848,-2794.9500000000007,-8.231541652493144,0,0,0,0,-1.126852382581605,Normal,0
demo_sintetis,konsumen,provinsi,2023,9,9,Bawang Merah,Banten,31944.66,2023-09-01,24285,31159.2,32352.670000000002,1441.4542988593419,785.4599999999991,2.520796426095661,0,0,0,0,-0.8449003556181972,Normal,0
demo_sintetis,konsumen,provinsi,2023,10,10,Bawang Merah,Banten,34441.66,2023-10-01,24286,31944.66,32515.173333333336,1713.986584117101,2497.0000000000036,7.816642906827005,0,0,0,0,0.051433272227436114,Warning,0
demo_sintetis,konsumen,provinsi,2023,11,11,Bawang Merah,Banten,32707.22,2023-11-01,24287,34441.66,33031.18,1279.634639731223,-1734.4400000000023,-5.035878061626536,0,0,0,0,-0.5711686090222956,Normal,0
demo_sintetis,konsumen,provinsi,2023,12,12,Bawang Merah,Banten,36974.3,2023-12-01,24288,32707.22,34707.72666666667,2145.9465358981606,4267.080000000002,13.046293754100782,0,0,0,0,0.960560384452891,Warning,0
demo_sintetis,konsumen,provinsi,2024,1,1,Bawang Merah,Banten,36053.97,2024-01-01,24289,36974.3,35245.16333333334,2245.5776761522393,-920.3300000000017,-2.4891072988535328,0,0,0,0,0.6301948547311561,Warning,0
demo_sintetis,konsumen,provinsi,2024,2,2,Bawang Merah,Banten,32783.85,2024-02-01,24290,36053.97,35270.706666666665,2202.2928705404483,-3270.1200000000026,-9.070069121375544,0,0,0,0,-0.543661181748844,Normal,0
demo_sintetis,konsumen,provinsi,2024,3,3,Bawang Merah,Banten,34105.32,2024-03-01,24291,32783.85,34314.38,1645.05342353979,1321.4700000000012,4.030856656554984,0,0,0,0,-0.06930074955454356,Normal,0
demo_sintetis,konsumen,provinsi,2024,4,4,Bawang Merah,Banten,34066.34,2024-04-01,24292,34105.32,33651.83666666666,751.9511288862719,-38.9800000000032,-0.11429301938818695,0,0,0,0,-0.08329317438971601,Normal,0
demo_sintetis,konsumen,provinsi,2024,5,5,Bawang Merah,Banten,33895.83,2024-05-01,24293,34066.34,34022.496666666666,111.41451177169574,-170.50999999999476,-0.500523390537389,0,0,0,0,-0.14450016152786338,Normal,0
demo_sintetis,konsumen,provinsi,2024,6,6,Bawang Merah,Banten,32777.99,2024-06-01,24294,33895.83,33580.05333333334,699.8196968029295,-1117.8400000000038,-3.297868793889997,0,0,0,0,-0.5457647120088264,Normal,0
demo_sintetis,konsumen,provinsi,2024,7,7,Bawang Merah,Banten,35604.89,2024-07-01,24295,32777.99,34092.90333333333,1423.7167297371093,2826.9000000000015,8.624384838728675,0,0,0,0,0.46899120811805317,Warning,0
demo_sintetis,konsumen,provinsi,2024,8,8,Bawang Merah,Banten,33574.33,2024-08-01,24296,35604.89,33985.736666666664,1457.6633652984947,-2030.5599999999977,-5.703036858139423,0,0,0,0,-0.25990715446033064,Normal,0
demo_sintetis,konsumen,provinsi,2024,9,9,Bawang Merah,Banten,35069.01,2024-09-01,24297,33574.33,34749.41,1052.3315059428623,1494.6800000000003,4.451853544061788,0,0,0,0,0.2766294682342266,Normal,0
demo_sintetis,konsumen,provinsi,2024,10,10,Bawang Merah,Banten,32938.46,2024-10-01,24298,35069.01,33860.6,1093.7429818289106,-2130.550000000003,-6.075306944792575,0,0,0,0,-0.48816172552088505,Normal,0
demo_sintetis,konsumen,provinsi,2024,11,11,Bawang Merah,Banten,36258.17,2024-11-01,24299,32938.46,34755.21333333334,1681.9541854739418,3319.709999999999,10.078522189561987,0,0,0,0,0.7034953460431607,Warning,0
demo_sintetis,konsumen,provinsi,2024,12,12,Bawang Merah,Banten,32532.69,2024-12-01,24300,36258.17,33909.77333333333,2043.8658227078722,-3725.4799999999996,-10.274870463677564,0,0,0,0,-0.6338186322773618,Normal,0
demo_sintetis,konsumen,provinsi,2025,1,1,Bawang Merah,Banten,39316.23,2025-01-01,24301,32532.69,36035.69666666666,3397.2377780975694,6783.5400000000045,20.85145741099185,0,0,0,0,1.8012294325347977,Alert,0
demo_sintetis,konsumen,provinsi,2025,2,2,Bawang Merah,Banten,35525.9,2025-02-01,24302,39316.23,35791.60666666667,3399.5667014243613,-3790.3300000000017,-9.64062424093053,0,0,0,0,0.4406366253132776,Normal,0
demo_sintetis,konsumen,provinsi,2025,3,3,Bawang Merah,Banten,38561.41,2025-03-01,24303,35525.9,37801.18,2006.2683312308793,3035.510000000002,8.544498520797509,0,0,0,0,1.5302760689102723,Alert,0
demo_sintetis,konsumen,provinsi,2025,4,4,Bawang Merah,Banten,37587.98,2025-04-01,24304,38561.41,37225.09666666667,1549.9495073173443,-973.4300000000003,-2.5243630873456135,0,0,0,0,1.180849539733751,Alert,0
demo_sintetis,konsumen,provinsi,2025,5,5,Bawang Merah,Banten,38874.04,2025-05-01,24305,37587.98,38341.14333333334,670.7276900749187,1286.0599999999977,3.421466117625894,0,0,0,0,1.6424990493161105,Alert,0
demo_sintetis,konsumen,provinsi,2025,6,6,Bawang Merah,Banten,34080.97,2025-06-01,24306,38874.04,36847.66333333334,2480.8126856805025,-4793.07,-12.32974499177343,0,0,0,0,-0.07804152802392275,Normal,0
demo_sintetis,konsumen,provinsi,2025,7,7,Bawang Merah,Banten,34143.13,2025-07-01,24307,34080.97,35699.38,2749.5118754244436,62.15999999999622,0.1823891749559834,0,0,0,0,-0.05572831284295315,Normal,0
demo_sintetis,konsumen,provinsi,2025,8,8,Bawang Merah,Banten,33648.07,2025-08-01,24308,34143.13,33957.39000000001,269.6759410851169,-495.0599999999977,-1.4499549396906426,0,0,0,0,-0.23343713374854244,Normal,0
demo_sintetis,konsumen,provinsi,2025,9,9,Bawang Merah,Banten,36812.3,2025-09-01,24309,33648.07,34867.833333333336,1702.0528970139026,3164.230000000003,9.40389745979488,0,0,0,0,0.9024081827264223,Warning,0
demo_sintetis,konsumen,provinsi,2025,10,10,Bawang Merah,Banten,37377.18,2025-10-01,24310,36812.3,35945.85,2009.8798595687247,564.8799999999974,1.5344871143612253,0,0,0,0,1.1051798846477032,Alert,0
demo_sintetis,konsumen,provinsi,2025,11,11,Bawang Merah,Banten,35014.79,2025-11-01,24311,37377.18,36401.42333333334,1233.6273158589224,-2362.3899999999994,-6.320407264539485,0,0,0,0,0.2571664288662686,Normal,0
demo_sintetis,konsumen,provinsi,2025,12,12,Bawang Merah,Banten,36250.83,2025-12-01,24312,35014.79,36214.26666666666,1181.619349043212,1236.0400000000009,3.530051158381932,0,0,0,0,0.7008605487550614,Warning,0
demo_sintetis,konsumen,provinsi,2026,1,1,Bawang Merah,Banten,35325.11,2026-01-01,24313,36250.83,35530.24333333334,643.0462531835253,-925.7200000000012,-2.553651875005348,0,0,0,0,0.368560201951193,Normal,0
demo_sintetis,konsumen,provinsi,2026,2,2,Bawang Merah,Banten,40180.66,2026-02-01,24314,35325.11,37252.200000000004,2578.0123852107217,4855.550000000003,13.74532167061901,0,0,0,0,2.1115288630188185,Alert,0
demo_sintetis,konsumen,provinsi,2026,3,3,Bawang Merah,Banten,40621.1,2026-03-01,24315,40180.66,38708.95666666667,2938.7600354627552,440.43999999999505,1.096149241948726,0,0,0,0,2.269631058873174,Alert,0
demo_sintetis,konsumen,provinsi,2026,4,4,Bawang Merah,Banten,39363.87,2026-04-01,24316,40621.1,40055.21,637.9342404194858,-1257.229999999996,-3.095017121643668,0,0,0,0,1.8183304874128776,Alert,0
demo_sintetis,konsumen,provinsi,2026,5,5,Bawang Merah,Banten,38684.91,2026-05-01,24317,39363.87,39556.62666666667,982.3819412188755,-678.9599999999991,-1.72483040920519,0,0,0,0,1.5746081486215002,Alert,0
demo_sintetis,konsumen,provinsi,2022,1,1,Beras Medium,Banten,13114.19,2022-01-01,24265,13114.19,13114.19,0.0,0.0,0.0,1,0,0,0,-0.6717042927609366,Normal,0
demo_sintetis,konsumen,provinsi,2022,2,2,Beras Medium,Banten,12749.21,2022-02-01,24266,13114.19,12931.7,258.07983299746775,-364.9800000000014,-2.7830922077535964,1,0,0,0,-0.9825553230260956,Normal,0
demo_sintetis,konsumen,provinsi,2022,3,3,Beras Medium,Banten,13060.59,2022-03-01,24267,12749.21,12974.663333333332,197.07903017148652,311.380000000001,2.442347408192359,1,0,0,0,-0.7173550550553434,Normal,0
demo_sintetis,konsumen,provinsi,2022,4,4,Beras Medium,Banten,13713.86,2022-04-01,24268,13060.59,13174.553333333331,492.31914103895355,653.2700000000004,5.001841417577617,1,0,0,0,-0.1609693557257367,Normal,0
demo_sintetis,konsumen,provinsi,2022,5,5,Beras Medium,Banten,13262.28,2022-05-01,24269,13713.86,13345.576666666666,334.5058657681979,-451.5799999999999,-3.2928730496009138,1,0,0,0,-0.5455770280561109,Normal,0
demo_sintetis,konsumen,provinsi,2022,6,6,Beras Medium,Banten,12818.32,2022-06-01,24270,13262.28,13264.820000000002,447.7754030761392,-443.96000000000095,-3.3475390355202945,1,0,0,0,-0.9236947972394081,Normal,0
demo_sintetis,konsumen,provinsi,2022,7,7,Beras Medium,Banten,13635.34,2022-07-01,24271,12818.32,13238.646666666667,409.02239661579887,817.0200000000004,6.373846182651084,1,0,0,0,-0.22784431571373695,Normal,0
demo_sintetis,konsumen,provinsi,2022,8,8,Beras Medium,Banten,12879.99,2022-08-01,24272,13635.34,13111.216666666667,454.95027050583536,-755.3500000000004,-5.539649176331506,1,0,0,0,-0.8711708698010489,Normal,0
demo_sintetis,konsumen,provinsi,2022,9,9,Beras Medium,Banten,12506.72,2022-09-01,24273,12879.99,13007.35,574.9880027444055,-373.27000000000044,-2.898061256258743,1,0,0,0,-1.189082437741965,Normal,0
demo_sintetis,konsumen,provinsi,2022,10,10,Beras Medium,Banten,11664.36,2022-10-01,24274,12506.72,12350.356666666667,622.7167841268912,-842.3599999999988,-6.735259124694555,1,0,0,0,-1.9065148281583113,Normal,0
demo_sintetis,konsumen,provinsi,2022,11,11,Beras Medium,Banten,12469.54,2022-11-01,24275,11664.36,12213.54,475.9670076801594,805.1800000000003,6.902907660600327,1,0,0,0,-1.2207483956170764,Normal,0
demo_sintetis,konsumen,provinsi,2022,12,12,Beras Medium,Banten,13708.13,2022-12-01,24276,12469.54,12614.01,1029.5157302829332,1238.5899999999983,9.932924550544753,1,0,0,0,-0.16584955848594216,Warning,0
demo_sintetis,konsumen,provinsi,2023,1,1,Beras Medium,Banten,13341.39,2023-01-01,24277,13708.13,13173.019999999999,636.2292351817847,-366.7399999999998,-2.6753466738351603,1,0,0,0,-0.47819956900554306,Normal,0
demo_sintetis,konsumen,provinsi,2023,2,2,Beras Medium,Banten,13639.95,2023-02-01,24278,13341.39,13563.156666666668,195.0576041412659,298.5600000000013,2.237847780478656,1,0,0,0,-0.22391800947908694,Normal,0
demo_sintetis,konsumen,provinsi,2023,3,3,Beras Medium,Banten,14038.15,2023-03-01,24279,13639.95,13673.163333333336,349.56539950820434,398.1999999999989,2.9193655401962535,1,0,0,0,0.11522627308868534,Normal,0
demo_sintetis,konsumen,provinsi,2023,4,4,Beras Medium,Banten,15397.63,2023-04-01,24280,14038.15,14358.576666666668,921.6098318341269,1359.4799999999996,9.684182032532773,1,0,0,0,1.2730863164468877,Alert,0
demo_sintetis,konsumen,provinsi,2023,5,5,Beras Medium,Banten,14034.33,2023-05-01,24281,15397.63,14490.036666666667,786.0012036462333,-1363.2999999999993,-8.853959992544302,1,0,0,0,0.11197280458188273,Normal,0
demo_sintetis,konsumen,provinsi,2023,6,6,Beras Medium,Banten,13964.32,2023-06-01,24282,14034.33,14465.426666666666,808.0703193617046,-70.01000000000022,-0.4988481815662038,1,0,0,0,0.052345754801446084,Normal,0
demo_sintetis,konsumen,provinsi,2023,7,7,Beras Medium,Banten,13376.57,2023-07-01,24283,13964.32,13791.74,361.24776359168686,-587.75,-4.20894107267665,1,0,0,0,-0.44823699778320664,Normal,0
demo_sintetis,konsumen,provinsi,2023,8,8,Beras Medium,Banten,13070.65,2023-08-01,24284,13376.57,13470.513333333334,454.18116389093944,-305.9200000000001,-2.286983883013359,1,0,0,0,-0.7087870201918787,Normal,0
demo_sintetis,konsumen,provinsi,2023,9,9,Beras Medium,Banten,12668.0,2023-09-01,24285,13070.65,13038.406666666668,355.3837160497474,-402.64999999999964,-3.080566000925735,1,0,0,0,-1.051721338062079,Normal,0
demo_sintetis,konsumen,provinsi,2023,10,10,Beras Medium,Banten,13550.3,2023-10-01,24286,12668.0,13096.316666666666,441.70963973330646,882.2999999999993,6.964793179665292,1,0,0,0,-0.3002723161897885,Normal,0
demo_sintetis,konsumen,provinsi,2023,11,11,Beras Medium,Banten,12938.93,2023-11-01,24287,13550.3,13052.409999999998,451.9641637342432,-611.369999999999,-4.511855826070264,1,0,0,0,-0.8209720651437291,Normal,0
demo_sintetis,konsumen,provinsi,2023,12,12,Beras Medium,Banten,13512.24,2023-12-01,24288,12938.93,13333.823333333334,342.5167140933832,573.3099999999995,4.430891889823961,1,0,0,0,-0.3326877641921222,Normal,0
demo_sintetis,konsumen,provinsi,2024,1,1,Beras Medium,Banten,14926.46,2024-01-01,24289,13512.24,13792.543333333335,1022.9840390902136,1414.2199999999993,10.466214336039023,1,0,0,0,0.8717939718525689,Warning,0
demo_sintetis,konsumen,provinsi,2024,2,2,Beras Medium,Banten,14714.33,2024-02-01,24290,14926.46,14384.343333333332,762.6748666590039,-212.1299999999992,-1.4211675105818742,1,0,0,0,0.691124266525845,Warning,0
demo_sintetis,konsumen,provinsi,2024,3,3,Beras Medium,Banten,14341.44,2024-03-01,24291,14714.33,14660.743333333332,296.16844570840004,-372.8899999999994,-2.5341962563025255,1,0,0,0,0.37353634204895714,Normal,0
demo_sintetis,konsumen,provinsi,2024,4,4,Beras Medium,Banten,13748.65,2024-04-01,24292,14341.44,14268.14,486.9950031571121,-592.7900000000009,-4.133406408282577,1,0,0,0,-0.13133894490069273,Normal,0
demo_sintetis,konsumen,provinsi,2024,5,5,Beras Medium,Banten,13767.64,2024-05-01,24293,13748.65,13952.576666666666,336.89935297255806,18.98999999999978,0.13812265204219892,1,0,0,0,-0.11516528863258138,Normal,0
demo_sintetis,konsumen,provinsi,2024,6,6,Beras Medium,Banten,13016.55,2024-06-01,24294,13767.64,13510.946666666665,428.265341854004,-751.0900000000001,-5.455473850274994,1,0,0,0,-0.7548636291494795,Normal,0
demo_sintetis,konsumen,provinsi,2024,7,7,Beras Medium,Banten,12607.34,2024-07-01,24295,13016.55,13130.51,588.4846503520646,-409.2099999999991,-3.1437669735836233,1,0,0,0,-1.1033850552407858,Normal,0
demo_sintetis,konsumen,provinsi,2024,8,8,Beras Medium,Banten,13610.43,2024-08-01,24296,12607.34,13078.106666666667,504.37020573515804,1003.0900000000001,7.956396829148734,1,0,0,0,-0.24905999647406638,Warning,0
demo_sintetis,konsumen,provinsi,2024,9,9,Beras Medium,Banten,13829.9,2024-09-01,24297,13610.43,13349.223333333333,651.7936256464361,219.46999999999935,1.6125133445453181,1,0,0,0,-0.062138862131653115,Normal,0
demo_sintetis,konsumen,provinsi,2024,10,10,Beras Medium,Banten,13139.25,2024-10-01,24298,13829.9,13526.526666666667,352.88692612978394,-690.6499999999996,-4.993890049819591,1,0,0,0,-0.6503608580016492,Normal,0
demo_sintetis,konsumen,provinsi,2024,11,11,Beras Medium,Banten,14258.87,2024-11-01,24299,13139.25,13742.673333333332,564.8837089466548,1119.6200000000008,8.521186521300688,1,0,0,0,0.3032120240890854,Warning,0
demo_sintetis,konsumen,provinsi,2024,12,12,Beras Medium,Banten,14564.29,2024-12-01,24300,14258.87,13987.470000000001,750.285425954681,305.4200000000001,2.141964966368303,1,0,0,0,0.5633361998345633,Warning,0
demo_sintetis,konsumen,provinsi,2025,1,1,Beras Medium,Banten,16929.96,2025-01-01,24301,14564.29,15251.04,1461.9848217064362,2365.6699999999983,16.24294764798008,1,0,0,0,2.5781615512712874,Alert,0
demo_sintetis,konsumen,provinsi,2025,2,2,Beras Medium,Banten,14749.1,2025-02-01,24302,16929.96,15414.449999999999,1315.7190445152037,-2180.8599999999988,-12.881660677284524,1,0,0,0,0.7207376434843624,Warning,0
demo_sintetis,konsumen,provinsi,2025,3,3,Beras Medium,Banten,14630.88,2025-03-01,24303,14749.1,15436.646666666667,1294.5974377131047,-118.22000000000116,-0.8015404329755792,1,0,0,0,0.6200504584387508,Warning,0
demo_sintetis,konsumen,provinsi,2025,4,4,Beras Medium,Banten,15901.95,2025-04-01,24304,14630.88,15093.976666666667,702.217681800549,1271.0700000000015,8.68758406876416,1,0,0,0,1.7026122948109759,Alert,0
demo_sintetis,konsumen,provinsi,2025,5,5,Beras Medium,Banten,15221.45,2025-05-01,24305,15901.95,15251.426666666666,636.0650018931539,-680.5,-4.279349387968142,1,0,0,0,1.1230349862038194,Alert,0
demo_sintetis,konsumen,provinsi,2025,6,6,Beras Medium,Banten,14775.97,2025-06-01,24306,15221.45,15299.79,567.0631418105081,-445.4800000000014,-2.926659418123775,1,0,0,0,0.743622643164412,Warning,0
demo_sintetis,konsumen,provinsi,2025,7,7,Beras Medium,Banten,14414.39,2025-07-01,24307,14775.97,14803.936666666666,404.25618329635086,-361.5799999999999,-2.447081308367572,1,0,0,0,0.43566737020897395,Normal,0
demo_sintetis,konsumen,provinsi,2025,8,8,Beras Medium,Banten,14346.18,2025-08-01,24308,14414.39,14512.18,230.9805708279274,-68.20999999999913,-0.47320767649549605,1,0,0,0,0.37757336841603695,Normal,0
demo_sintetis,konsumen,provinsi,2025,9,9,Beras Medium,Banten,14547.49,2025-09-01,24309,14346.18,14436.019999999999,102.3832100492762,201.3099999999995,1.4032306857992825,1,0,0,0,0.549027751951241,Warning,0
demo_sintetis,konsumen,provinsi,2025,10,10,Beras Medium,Banten,14074.6,2025-10-01,24310,14547.49,14322.756666666666,237.31356352582435,-472.8899999999994,-3.250663860226056,1,0,0,0,0.14627049483553511,Normal,0
demo_sintetis,konsumen,provinsi,2025,11,11,Beras Medium,Banten,13728.56,2025-11-01,24311,14074.6,14116.883333333331,411.0991321242629,-346.0400000000009,-2.4586133886575876,1,0,0,0,-0.1484494638278314,Normal,0
demo_sintetis,konsumen,provinsi,2025,12,12,Beras Medium,Banten,15498.83,2025-12-01,24312,13728.56,14433.996666666666,938.263524407364,1770.2700000000004,12.894797415023868,1,0,0,0,1.3592776810773721,Alert,0
demo_sintetis,konsumen,provinsi,2026,1,1,Beras Medium,Banten,15288.9,2026-01-01,24313,15498.83,14838.763333333334,967.1769394652334,-209.9300000000003,-1.354489338872678,1,0,0,0,1.1804817010687012,Alert,0
demo_sintetis,konsumen,provinsi,2026,2,2,Beras Medium,Banten,14849.25,2026-02-01,24314,15288.9,15212.326666666666,331.49080022429297,-439.64999999999964,-2.8756156427211876,1,0,0,0,0.8060347301221383,Warning,0
demo_sintetis,konsumen,provinsi,2026,3,3,Beras Medium,Banten,14802.9,2026-03-01,24315,14849.25,14980.349999999999,268.2152260778725,-46.350000000000364,-0.31213697661498296,1,0,0,0,0.7665587444440458,Warning,0
demo_sintetis,konsumen,provinsi,2026,4,4,Beras Medium,Banten,15907.5,2026-04-01,24316,14802.9,15186.550000000001,624.7909710455235,1104.6000000000004,7.462051354802101,1,0,0,0,1.7073391927724295,Alert,0
demo_sintetis,konsumen,provinsi,2026,5,5,Beras Medium,Banten,15300.23,2026-05-01,24317,15907.5,15336.876666666665,553.2111022325424,-607.2700000000004,-3.8175074650322203,1,0,0,0,1.1901313864566794,Alert,0
demo_sintetis,konsumen,provinsi,2022,1,1,Beras Premium,Banten,15394.21,2022-01-01,24265,15394.21,15394.21,0.0,0.0,0.0,2,0,0,0,-0.8827023020081081,Normal,0
demo_sintetis,konsumen,provinsi,2022,2,2,Beras Premium,Banten,15465.86,2022-02-01,24266,15394.21,15430.035,50.664200872017155,71.65000000000146,0.4654347316296287,2,0,0,0,-0.8294817760583357,Normal,0
demo_sintetis,konsumen,provinsi,2022,3,3,Beras Premium,Banten,15768.5,2022-03-01,24267,15465.86,15542.856666666667,198.6696152745392,302.6399999999994,1.956826196538695,2,0,0,0,-0.6046854051799165,Normal,0
demo_sintetis,konsumen,provinsi,2022,4,4,Beras Premium,Banten,16463.24,2022-04-01,24268,15768.5,15899.200000000003,511.3742109258157,694.7400000000016,4.405872467260688,2,0,0,0,-0.08864314142075187,Normal,0
demo_sintetis,konsumen,provinsi,2022,5,5,Beras Premium,Banten,15964.12,2022-05-01,24269,16463.24,16065.286666666667,358.2484301896295,-499.1200000000008,-3.0317240105835834,2,0,0,0,-0.4593818561737157,Normal,0
demo_sintetis,konsumen,provinsi,2022,6,6,Beras Premium,Banten,16372.63,2022-06-01,24270,15964.12,16266.663333333336,265.8982783572199,408.5099999999984,2.5589258913112554,2,0,0,0,-0.15594686586330453,Normal,0
demo_sintetis,konsumen,provinsi,2022,7,7,Beras Premium,Banten,16441.35,2022-07-01,24271,16372.63,16259.366666666667,257.98944791082624,68.71999999999935,0.4197248701033331,2,0,0,0,-0.10490269917428509,Normal,0
demo_sintetis,konsumen,provinsi,2022,8,8,Beras Premium,Banten,16275.86,2022-08-01,24272,16441.35,16363.279999999999,83.14025438979574,-165.48999999999796,-1.0065475158669936,2,0,0,0,-0.2278261442465465,Normal,0
demo_sintetis,konsumen,provinsi,2022,9,9,Beras Premium,Banten,14982.99,2022-09-01,24273,16275.86,15900.066666666666,798.5104535529467,-1292.8700000000008,-7.943481941968048,2,0,0,0,-1.188150238938532,Normal,0
demo_sintetis,konsumen,provinsi,2022,10,10,Beras Premium,Banten,15596.08,2022-10-01,24274,14982.99,15618.31,646.7216084993602,613.0900000000001,4.091906889078883,2,0,0,0,-0.7327563484354582,Normal,0
demo_sintetis,konsumen,provinsi,2022,11,11,Beras Premium,Banten,14402.72,2022-11-01,24275,15596.08,14993.93,596.7552137183214,-1193.3600000000006,-7.651666316151242,2,0,0,0,-1.6191659345822693,Normal,0
demo_sintetis,konsumen,provinsi,2022,12,12,Beras Premium,Banten,16367.31,2022-12-01,24276,14402.72,15455.37,989.8247042279747,1964.5900000000001,13.640409589299802,2,0,0,0,-0.1598984806302657,Warning,0
demo_sintetis,konsumen,provinsi,2023,1,1,Beras Premium,Banten,15708.85,2023-01-01,24277,16367.31,15492.96,999.9299155940869,-658.4599999999991,-4.023019054444494,2,0,0,0,-0.6489925143621055,Normal,0
demo_sintetis,konsumen,provinsi,2023,2,2,Beras Premium,Banten,17547.23,2023-02-01,24278,15708.85,16541.13,931.4345389773738,1838.3799999999992,11.702829933445155,2,0,0,0,0.7165280787368532,Warning,0
demo_sintetis,konsumen,provinsi,2023,3,3,Beras Premium,Banten,16998.57,2023-03-01,24279,17547.23,16751.55,943.7554854939877,-548.6599999999999,-3.1267613178832208,2,0,0,0,0.3089918084283888,Normal,0
